PRISM Time Series Data
Locations: 11
"Climate variables: tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2025-03-01 - 2025-09-01
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2026-May-13
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,tmin (degrees F),tmean (degrees F),tmax (degrees F)
Scripps,-117.7121,34.1038,1086,2025-07-22,62.7,70.0,77.3
Scripps,-117.7121,34.1038,1086,2025-07-23,61.4,70.3,79.2
Scripps,-117.7121,34.1038,1086,2025-07-24,57.5,71.3,85.0
Scripps,-117.7121,34.1038,1086,2025-07-25,57.0,70.7,84.4
Scripps,-117.7121,34.1038,1086,2025-07-26,56.9,69.4,81.8
Scripps,-117.7121,34.1038,1086,2025-07-27,56.9,69.1,81.4
Scripps,-117.7121,34.1038,1086,2025-07-28,56.8,69.5,82.1
Scripps,-117.7121,34.1038,1086,2025-07-29,57.5,70.8,84.1
Scripps,-117.7121,34.1038,1086,2025-07-30,57.8,72.6,87.4
Scripps,-117.7121,34.1038,1086,2025-07-31,60.8,74.0,87.3
Scripps,-117.7121,34.1038,1086,2025-08-01,60.1,74.9,89.8
Scripps,-117.7121,34.1038,1086,2025-08-02,59.0,73.4,87.9
Scripps,-117.7121,34.1038,1086,2025-08-03,58.9,73.6,88.3
Scripps,-117.7121,34.1038,1086,2025-08-04,59.9,74.8,89.6
Scripps,-117.7121,34.1038,1086,2025-08-05,61.4,74.5,87.5
Scripps,-117.7121,34.1038,1086,2025-08-06,61.7,76.1,90.5
Scripps,-117.7121,34.1038,1086,2025-08-07,64.3,79.9,95.4
Scripps,-117.7121,34.1038,1086,2025-08-08,66.3,83.2,100.0
Scripps,-117.7121,34.1038,1086,2025-08-09,63.8,80.1,96.3
Scripps,-117.7121,34.1038,1086,2025-08-10,63.6,77.2,90.9
Scripps,-117.7121,34.1038,1086,2025-08-11,63.3,77.0,90.8
Scripps,-117.7121,34.1038,1086,2025-08-12,63.9,76.8,89.8
Scripps,-117.7121,34.1038,1086,2025-08-13,62.7,75.5,88.2
Scripps,-117.7121,34.1038,1086,2025-08-14,62.9,74.3,85.7
Scripps,-117.7121,34.1038,1086,2025-08-15,63.1,73.7,84.2
Scripps,-117.7121,34.1038,1086,2025-08-16,61.8,72.2,82.6
Scripps,-117.7121,34.1038,1086,2025-08-17,61.7,71.2,80.7
Scripps,-117.7121,34.1038,1086,2025-08-18,60.8,73.2,85.6
Scripps,-117.7121,34.1038,1086,2025-08-19,61.4,75.3,89.2
Scripps,-117.7121,34.1038,1086,2025-08-20,63.6,77.6,91.7
Scripps,-117.7121,34.1038,1086,2025-08-21,65.3,80.6,96.0
Scripps,-117.7121,34.1038,1086,2025-08-22,70.9,84.6,98.3
Scripps,-117.7121,34.1038,1086,2025-08-23,70.6,84.6,98.5
Scripps,-117.7121,34.1038,1086,2025-08-24,70.0,85.7,101.5
Scripps,-117.7121,34.1038,1086,2025-08-25,69.3,81.7,94.1
Scripps,-117.7121,34.1038,1086,2025-08-26,67.8,80.5,93.2
Scripps,-117.7121,34.1038,1086,2025-08-27,65.9,77.5,89.0
Scripps,-117.7121,34.1038,1086,2025-08-28,65.9,80.0,94.1
Scripps,-117.7121,34.1038,1086,2025-08-29,67.4,76.7,86.1
Scripps,-117.7121,34.1038,1086,2025-08-30,66.3,79.6,92.9
Scripps,-117.7121,34.1038,1086,2025-08-31,67.7,81.1,94.6
Scripps,-117.7121,34.1038,1086,2025-09-01,67.8,82.2,96.6

Harvey Mudd,-117.7085,34.1060,1522,2025-03-01,49.5,62.4,75.2
Harvey Mudd,-117.7085,34.1060,1522,2025-03-02,49.1,52.3,55.4
Harvey Mudd,-117.7085,34.1060,1522,2025-03-03,40.9,49.1,57.4
Harvey Mudd,-117.7085,34.1060,1522,2025-03-04,38.3,48.7,59.0
Harvey Mudd,-117.7085,34.1060,1522,2025-03-05,41.2,53.1,65.1
Harvey Mudd,-117.7085,34.1060,1522,2025-03-06,43.8,49.5,55.2
Harvey Mudd,-117.7085,34.1060,1522,2025-03-07,38.6,43.6,48.7
Harvey Mudd,-117.7085,34.1060,1522,2025-03-08,37.3,47.2,57.0
Harvey Mudd,-117.7085,34.1060,1522,2025-03-09,39.6,52.2,64.7
Harvey Mudd,-117.7085,34.1060,1522,2025-03-10,45.9,58.6,71.4
Harvey Mudd,-117.7085,34.1060,1522,2025-03-11,46.5,58.5,70.5
Harvey Mudd,-117.7085,34.1060,1522,2025-03-12,47.8,52.5,57.2
Harvey Mudd,-117.7085,34.1060,1522,2025-03-13,45.2,51.7,58.3
Harvey Mudd,-117.7085,34.1060,1522,2025-03-14,39.0,45.2,51.4
Harvey Mudd,-117.7085,34.1060,1522,2025-03-15,37.4,41.0,44.5
Harvey Mudd,-117.7085,34.1060,1522,2025-03-16,39.8,50.2,60.6
Harvey Mudd,-117.7085,34.1060,1522,2025-03-17,43.9,56.2,68.4
Harvey Mudd,-117.7085,34.1060,1522,2025-03-18,40.7,51.9,63.1
Harvey Mudd,-117.7085,34.1060,1522,2025-03-19,40.5,51.6,62.7
Harvey Mudd,-117.7085,34.1060,1522,2025-03-20,46.8,60.2,73.6
Harvey Mudd,-117.7085,34.1060,1522,2025-03-21,49.7,60.1,70.5
Harvey Mudd,-117.7085,34.1060,1522,2025-03-22,49.9,62.6,75.3
Harvey Mudd,-117.7085,34.1060,1522,2025-03-23,50.6,61.3,72.0
Harvey Mudd,-117.7085,34.1060,1522,2025-03-24,50.2,62.5,74.8
Harvey Mudd,-117.7085,34.1060,1522,2025-03-25,57.2,73.1,89.0
Harvey Mudd,-117.7085,34.1060,1522,2025-03-26,50.6,65.7,80.8
Harvey Mudd,-117.7085,34.1060,1522,2025-03-27,50.9,55.0,59.0
Harvey Mudd,-117.7085,34.1060,1522,2025-03-28,50.6,56.4,62.2
Harvey Mudd,-117.7085,34.1060,1522,2025-03-29,49.2,55.2,61.1
Harvey Mudd,-117.7085,34.1060,1522,2025-03-30,48.5,54.9,61.3
Harvey Mudd,-117.7085,34.1060,1522,2025-03-31,48.9,54.7,60.4
Harvey Mudd,-117.7085,34.1060,1522,2025-04-01,48.1,55.8,63.5
Harvey Mudd,-117.7085,34.1060,1522,2025-04-02,42.4,52.0,61.7
Harvey Mudd,-117.7085,34.1060,1522,2025-04-03,40.5,50.1,59.8
Harvey Mudd,-117.7085,34.1060,1522,2025-04-04,42.4,51.7,60.9
Harvey Mudd,-117.7085,34.1060,1522,2025-04-05,42.3,55.7,69.2
Harvey Mudd,-117.7085,34.1060,1522,2025-04-06,49.1,62.2,75.4
Harvey Mudd,-117.7085,34.1060,1522,2025-04-07,51.2,65.0,78.8
Harvey Mudd,-117.7085,34.1060,1522,2025-04-08,52.5,65.1,77.6
Harvey Mudd,-117.7085,34.1060,1522,2025-04-09,53.1,66.1,79.0
Harvey Mudd,-117.7085,34.1060,1522,2025-04-10,56.0,69.8,83.5
Harvey Mudd,-117.7085,34.1060,1522,2025-04-11,58.4,71.4,84.4
Harvey Mudd,-117.7085,34.1060,1522,2025-04-12,56.0,70.1,84.1
Harvey Mudd,-117.7085,34.1060,1522,2025-04-13,48.4,62.4,76.5
Harvey Mudd,-117.7085,34.1060,1522,2025-04-14,47.5,60.0,72.4
Harvey Mudd,-117.7085,34.1060,1522,2025-04-15,47.2,59.3,71.5
Harvey Mudd,-117.7085,34.1060,1522,2025-04-16,47.2,54.9,62.5
Harvey Mudd,-117.7085,34.1060,1522,2025-04-17,49.3,54.2,59.2
Harvey Mudd,-117.7085,34.1060,1522,2025-04-18,50.1,52.5,54.8
Harvey Mudd,-117.7085,34.1060,1522,2025-04-19,44.0,48.5,53.0
Harvey Mudd,-117.7085,34.1060,1522,2025-04-20,43.5,57.8,72.0
Harvey Mudd,-117.7085,34.1060,1522,2025-04-21,49.1,62.5,75.8
Harvey Mudd,-117.7085,34.1060,1522,2025-04-22,45.2,59.4,73.6
Harvey Mudd,-117.7085,34.1060,1522,2025-04-23,44.8,57.5,70.3
Harvey Mudd,-117.7085,34.1060,1522,2025-04-24,50.8,56.0,61.2
Harvey Mudd,-117.7085,34.1060,1522,2025-04-25,50.8,58.0,65.3
Harvey Mudd,-117.7085,34.1060,1522,2025-04-26,46.1,52.3,58.5
Harvey Mudd,-117.7085,34.1060,1522,2025-04-27,44.6,49.2,53.9
Harvey Mudd,-117.7085,34.1060,1522,2025-04-28,45.9,50.9,55.9
Harvey Mudd,-117.7085,34.1060,1522,2025-04-29,47.4,56.6,65.9
Harvey Mudd,-117.7085,34.1060,1522,2025-04-30,47.6,61.2,74.9
Harvey Mudd,-117.7085,34.1060,1522,2025-05-01,48.9,59.8,70.6
Harvey Mudd,-117.7085,34.1060,1522,2025-05-02,52.1,60.7,69.4
Harvey Mudd,-117.7085,34.1060,1522,2025-05-03,51.9,61.2,70.5
Harvey Mudd,-117.7085,34.1060,1522,2025-05-04,51.5,55.5,59.6
Harvey Mudd,-117.7085,34.1060,1522,2025-05-05,50.3,51.7,53.1
Harvey Mudd,-117.7085,34.1060,1522,2025-05-06,50.2,54.4,58.5
Harvey Mudd,-117.7085,34.1060,1522,2025-05-07,51.2,55.1,59.0
Harvey Mudd,-117.7085,34.1060,1522,2025-05-08,52.0,62.5,72.9
Harvey Mudd,-117.7085,34.1060,1522,2025-05-09,53.5,68.3,83.1
Harvey Mudd,-117.7085,34.1060,1522,2025-05-10,61.8,77.5,93.2
Harvey Mudd,-117.7085,34.1060,1522,2025-05-11,66.4,82.0,97.5
Harvey Mudd,-117.7085,34.1060,1522,2025-05-12,53.3,72.0,90.6
Harvey Mudd,-117.7085,34.1060,1522,2025-05-13,51.2,61.0,70.7
Harvey Mudd,-117.7085,34.1060,1522,2025-05-14,49.0,56.4,63.7
Harvey Mudd,-117.7085,34.1060,1522,2025-05-15,47.3,59.3,71.2
Harvey Mudd,-117.7085,34.1060,1522,2025-05-16,49.0,62.5,75.9
Harvey Mudd,-117.7085,34.1060,1522,2025-05-17,49.7,61.7,73.7
Harvey Mudd,-117.7085,34.1060,1522,2025-05-18,52.0,55.8,59.5
Harvey Mudd,-117.7085,34.1060,1522,2025-05-19,50.8,59.3,67.8
Harvey Mudd,-117.7085,34.1060,1522,2025-05-20,50.7,66.7,82.8
Harvey Mudd,-117.7085,34.1060,1522,2025-05-21,60.4,74.1,87.7
Harvey Mudd,-117.7085,34.1060,1522,2025-05-22,59.1,74.1,89.1
Harvey Mudd,-117.7085,34.1060,1522,2025-05-23,55.0,69.0,82.9
Harvey Mudd,-117.7085,34.1060,1522,2025-05-24,53.6,65.8,78.0
Harvey Mudd,-117.7085,34.1060,1522,2025-05-25,53.5,62.7,71.8
Harvey Mudd,-117.7085,34.1060,1522,2025-05-26,52.2,63.0,73.7
Harvey Mudd,-117.7085,34.1060,1522,2025-05-27,52.9,63.2,73.6
Harvey Mudd,-117.7085,34.1060,1522,2025-05-28,55.9,67.2,78.5
Harvey Mudd,-117.7085,34.1060,1522,2025-05-29,56.9,64.6,72.2
Harvey Mudd,-117.7085,34.1060,1522,2025-05-30,56.6,67.5,78.4
Harvey Mudd,-117.7085,34.1060,1522,2025-05-31,61.2,78.4,95.6
Harvey Mudd,-117.7085,34.1060,1522,2025-06-01,63.2,76.7,90.2
Harvey Mudd,-117.7085,34.1060,1522,2025-06-02,58.5,71.2,83.9
Harvey Mudd,-117.7085,34.1060,1522,2025-06-03,56.2,67.6,79.1
Harvey Mudd,-117.7085,34.1060,1522,2025-06-04,56.9,65.3,73.7
Harvey Mudd,-117.7085,34.1060,1522,2025-06-05,56.9,65.1,73.3
Harvey Mudd,-117.7085,34.1060,1522,2025-06-06,55.4,65.8,76.1
Harvey Mudd,-117.7085,34.1060,1522,2025-06-07,55.9,65.6,75.3
Harvey Mudd,-117.7085,34.1060,1522,2025-06-08,52.8,64.0,75.1
Harvey Mudd,-117.7085,34.1060,1522,2025-06-09,53.0,66.4,79.7
Harvey Mudd,-117.7085,34.1060,1522,2025-06-10,53.7,65.9,78.1
Harvey Mudd,-117.7085,34.1060,1522,2025-06-11,54.9,69.8,84.7
Harvey Mudd,-117.7085,34.1060,1522,2025-06-12,54.9,69.1,83.3
Harvey Mudd,-117.7085,34.1060,1522,2025-06-13,55.1,67.8,80.5
Harvey Mudd,-117.7085,34.1060,1522,2025-06-14,55.4,68.7,82.0
Harvey Mudd,-117.7085,34.1060,1522,2025-06-15,56.0,71.5,87.0
Harvey Mudd,-117.7085,34.1060,1522,2025-06-16,61.2,77.4,93.6
Harvey Mudd,-117.7085,34.1060,1522,2025-06-17,63.4,77.0,90.6
Harvey Mudd,-117.7085,34.1060,1522,2025-06-18,63.1,77.6,92.2
Harvey Mudd,-117.7085,34.1060,1522,2025-06-19,58.8,74.8,90.9
Harvey Mudd,-117.7085,34.1060,1522,2025-06-20,56.1,69.2,82.3
Harvey Mudd,-117.7085,34.1060,1522,2025-06-21,57.5,68.1,78.7
Harvey Mudd,-117.7085,34.1060,1522,2025-06-22,55.7,63.5,71.2
Harvey Mudd,-117.7085,34.1060,1522,2025-06-23,54.0,66.8,79.7
Harvey Mudd,-117.7085,34.1060,1522,2025-06-24,53.2,65.1,76.9
Harvey Mudd,-117.7085,34.1060,1522,2025-06-25,52.9,65.1,77.2
Harvey Mudd,-117.7085,34.1060,1522,2025-06-26,53.0,68.1,83.2
Harvey Mudd,-117.7085,34.1060,1522,2025-06-27,55.2,70.0,84.8
Harvey Mudd,-117.7085,34.1060,1522,2025-06-28,58.1,72.5,86.8
Harvey Mudd,-117.7085,34.1060,1522,2025-06-29,59.8,75.5,91.2
Harvey Mudd,-117.7085,34.1060,1522,2025-06-30,62.1,76.5,91.0
Harvey Mudd,-117.7085,34.1060,1522,2025-07-01,60.7,75.0,89.2
Harvey Mudd,-117.7085,34.1060,1522,2025-07-02,55.9,70.5,85.2
Harvey Mudd,-117.7085,34.1060,1522,2025-07-03,53.5,68.1,82.6
Harvey Mudd,-117.7085,34.1060,1522,2025-07-04,54.6,68.0,81.5
Harvey Mudd,-117.7085,34.1060,1522,2025-07-05,56.4,71.8,87.1
Harvey Mudd,-117.7085,34.1060,1522,2025-07-06,59.4,74.6,89.9
Harvey Mudd,-117.7085,34.1060,1522,2025-07-07,56.3,71.9,87.6
Harvey Mudd,-117.7085,34.1060,1522,2025-07-08,55.0,71.3,87.7
Harvey Mudd,-117.7085,34.1060,1522,2025-07-09,59.1,74.7,90.3
Harvey Mudd,-117.7085,34.1060,1522,2025-07-10,65.6,79.0,92.4
Harvey Mudd,-117.7085,34.1060,1522,2025-07-11,58.7,75.9,93.0
Harvey Mudd,-117.7085,34.1060,1522,2025-07-12,57.6,71.5,85.4
Harvey Mudd,-117.7085,34.1060,1522,2025-07-13,57.0,70.8,84.6
Harvey Mudd,-117.7085,34.1060,1522,2025-07-14,57.5,71.4,85.2
Harvey Mudd,-117.7085,34.1060,1522,2025-07-15,57.3,71.1,84.9
Harvey Mudd,-117.7085,34.1060,1522,2025-07-16,56.8,69.7,82.6
Harvey Mudd,-117.7085,34.1060,1522,2025-07-17,57.6,71.2,84.7
Harvey Mudd,-117.7085,34.1060,1522,2025-07-18,59.3,73.0,86.8
Harvey Mudd,-117.7085,34.1060,1522,2025-07-19,58.8,69.5,80.2
Harvey Mudd,-117.7085,34.1060,1522,2025-07-20,58.9,70.5,82.1
Harvey Mudd,-117.7085,34.1060,1522,2025-07-21,61.7,71.7,81.8
Harvey Mudd,-117.7085,34.1060,1522,2025-07-22,61.2,68.9,76.5
Harvey Mudd,-117.7085,34.1060,1522,2025-07-23,58.1,68.2,78.2
Harvey Mudd,-117.7085,34.1060,1522,2025-07-24,55.9,69.9,83.9
Harvey Mudd,-117.7085,34.1060,1522,2025-07-25,55.9,69.7,83.6
Harvey Mudd,-117.7085,34.1060,1522,2025-07-26,52.9,66.7,80.6
Harvey Mudd,-117.7085,34.1060,1522,2025-07-27,53.9,67.1,80.2
Harvey Mudd,-117.7085,34.1060,1522,2025-07-28,53.5,67.3,81.2
Harvey Mudd,-117.7085,34.1060,1522,2025-07-29,55.3,69.3,83.3
Harvey Mudd,-117.7085,34.1060,1522,2025-07-30,57.4,71.9,86.5
Harvey Mudd,-117.7085,34.1060,1522,2025-07-31,61.3,73.9,86.6
Harvey Mudd,-117.7085,34.1060,1522,2025-08-01,58.3,73.7,89.1
Harvey Mudd,-117.7085,34.1060,1522,2025-08-02,57.7,72.6,87.6
Harvey Mudd,-117.7085,34.1060,1522,2025-08-03,58.4,73.2,87.9
Harvey Mudd,-117.7085,34.1060,1522,2025-08-04,58.9,73.8,88.7
Harvey Mudd,-117.7085,34.1060,1522,2025-08-05,62.2,74.6,86.9
Harvey Mudd,-117.7085,34.1060,1522,2025-08-06,63.0,76.6,90.1
Harvey Mudd,-117.7085,34.1060,1522,2025-08-07,65.8,80.4,95.0
Harvey Mudd,-117.7085,34.1060,1522,2025-08-08,67.9,83.5,99.1
Harvey Mudd,-117.7085,34.1060,1522,2025-08-09,63.9,79.7,95.5
Harvey Mudd,-117.7085,34.1060,1522,2025-08-10,64.8,77.6,90.4
Harvey Mudd,-117.7085,34.1060,1522,2025-08-11,63.7,76.8,90.0
Harvey Mudd,-117.7085,34.1060,1522,2025-08-12,63.6,76.6,89.6
Harvey Mudd,-117.7085,34.1060,1522,2025-08-13,60.2,73.9,87.7
Harvey Mudd,-117.7085,34.1060,1522,2025-08-14,59.3,72.4,85.5
Harvey Mudd,-117.7085,34.1060,1522,2025-08-15,59.2,71.6,84.0
Harvey Mudd,-117.7085,34.1060,1522,2025-08-16,58.8,70.3,81.8
Harvey Mudd,-117.7085,34.1060,1522,2025-08-17,57.8,69.0,80.1
Harvey Mudd,-117.7085,34.1060,1522,2025-08-18,57.5,71.4,85.2
Harvey Mudd,-117.7085,34.1060,1522,2025-08-19,60.9,75.0,89.1
Harvey Mudd,-117.7085,34.1060,1522,2025-08-20,63.3,77.3,91.4
Harvey Mudd,-117.7085,34.1060,1522,2025-08-21,66.1,80.8,95.4
Harvey Mudd,-117.7085,34.1060,1522,2025-08-22,72.5,85.2,97.9
Harvey Mudd,-117.7085,34.1060,1522,2025-08-23,72.0,85.0,97.9
Harvey Mudd,-117.7085,34.1060,1522,2025-08-24,70.7,85.8,100.9
Harvey Mudd,-117.7085,34.1060,1522,2025-08-25,69.6,81.9,94.2
Harvey Mudd,-117.7085,34.1060,1522,2025-08-26,68.5,81.1,93.6
Harvey Mudd,-117.7085,34.1060,1522,2025-08-27,66.4,77.2,88.0
Harvey Mudd,-117.7085,34.1060,1522,2025-08-28,66.5,79.9,93.3
Harvey Mudd,-117.7085,34.1060,1522,2025-08-29,67.3,76.2,85.1
Harvey Mudd,-117.7085,34.1060,1522,2025-08-30,65.9,78.9,91.9
Harvey Mudd,-117.7085,34.1060,1522,2025-08-31,68.3,81.2,94.1
Harvey Mudd,-117.7085,34.1060,1522,2025-09-01,68.4,82.3,96.1

CLU,-118.8779,34.2278,797,2025-03-01,48.2,59.8,71.3
CLU,-118.8779,34.2278,797,2025-03-02,49.3,56.1,62.8
CLU,-118.8779,34.2278,797,2025-03-03,44.1,50.5,57.0
CLU,-118.8779,34.2278,797,2025-03-04,41.4,50.5,59.6
CLU,-118.8779,34.2278,797,2025-03-05,43.5,53.4,63.3
CLU,-118.8779,34.2278,797,2025-03-06,44.0,48.1,52.3
CLU,-118.8779,34.2278,797,2025-03-07,37.8,44.7,51.6
CLU,-118.8779,34.2278,797,2025-03-08,37.3,48.8,60.3
CLU,-118.8779,34.2278,797,2025-03-09,41.2,53.8,66.4
CLU,-118.8779,34.2278,797,2025-03-10,43.8,57.1,70.4
CLU,-118.8779,34.2278,797,2025-03-11,42.9,55.6,68.3
CLU,-118.8779,34.2278,797,2025-03-12,45.8,51.8,57.9
CLU,-118.8779,34.2278,797,2025-03-13,45.4,50.9,56.5
CLU,-118.8779,34.2278,797,2025-03-14,41.2,46.4,51.6
CLU,-118.8779,34.2278,797,2025-03-15,40.6,44.1,47.5
CLU,-118.8779,34.2278,797,2025-03-16,41.0,51.2,61.4
CLU,-118.8779,34.2278,797,2025-03-17,42.9,53.2,63.4
CLU,-118.8779,34.2278,797,2025-03-18,42.2,50.7,59.2
CLU,-118.8779,34.2278,797,2025-03-19,40.9,52.0,63.1
CLU,-118.8779,34.2278,797,2025-03-20,46.0,59.6,73.2
CLU,-118.8779,34.2278,797,2025-03-21,46.4,57.7,68.9
CLU,-118.8779,34.2278,797,2025-03-22,49.1,60.2,71.4
CLU,-118.8779,34.2278,797,2025-03-23,47.7,58.9,70.0
CLU,-118.8779,34.2278,797,2025-03-24,48.8,59.3,69.9
CLU,-118.8779,34.2278,797,2025-03-25,52.1,67.5,82.8
CLU,-118.8779,34.2278,797,2025-03-26,49.7,61.7,73.8
CLU,-118.8779,34.2278,797,2025-03-27,51.4,54.5,57.6
CLU,-118.8779,34.2278,797,2025-03-28,50.1,55.3,60.5
CLU,-118.8779,34.2278,797,2025-03-29,46.7,55.1,63.4
CLU,-118.8779,34.2278,797,2025-03-30,45.8,53.9,62.0
CLU,-118.8779,34.2278,797,2025-03-31,47.7,51.7,55.7
CLU,-118.8779,34.2278,797,2025-04-01,49.0,57.4,65.8
CLU,-118.8779,34.2278,797,2025-04-02,43.5,51.8,60.0
CLU,-118.8779,34.2278,797,2025-04-03,41.2,50.8,60.5
CLU,-118.8779,34.2278,797,2025-04-04,42.0,51.9,61.8
CLU,-118.8779,34.2278,797,2025-04-05,43.6,57.4,71.3
CLU,-118.8779,34.2278,797,2025-04-06,50.1,63.7,77.3
CLU,-118.8779,34.2278,797,2025-04-07,49.5,63.4,77.3
CLU,-118.8779,34.2278,797,2025-04-08,49.8,61.2,72.5
CLU,-118.8779,34.2278,797,2025-04-09,52.0,63.0,74.0
CLU,-118.8779,34.2278,797,2025-04-10,53.7,65.3,76.8
CLU,-118.8779,34.2278,797,2025-04-11,54.8,66.7,78.5
CLU,-118.8779,34.2278,797,2025-04-12,52.3,66.9,81.5
CLU,-118.8779,34.2278,797,2025-04-13,48.8,58.7,68.6
CLU,-118.8779,34.2278,797,2025-04-14,49.5,57.7,65.9
CLU,-118.8779,34.2278,797,2025-04-15,47.5,56.5,65.5
CLU,-118.8779,34.2278,797,2025-04-16,48.3,55.1,61.8
CLU,-118.8779,34.2278,797,2025-04-17,50.6,55.6,60.7
CLU,-118.8779,34.2278,797,2025-04-18,49.3,54.1,58.9
CLU,-118.8779,34.2278,797,2025-04-19,45.5,52.0,58.4
CLU,-118.8779,34.2278,797,2025-04-20,44.2,56.2,68.2
CLU,-118.8779,34.2278,797,2025-04-21,47.3,58.5,69.7
CLU,-118.8779,34.2278,797,2025-04-22,48.3,58.2,68.1
CLU,-118.8779,34.2278,797,2025-04-23,51.2,57.9,64.7
CLU,-118.8779,34.2278,797,2025-04-24,52.4,56.4,60.4
CLU,-118.8779,34.2278,797,2025-04-25,50.9,57.2,63.4
CLU,-118.8779,34.2278,797,2025-04-26,45.7,53.2,60.6
CLU,-118.8779,34.2278,797,2025-04-27,44.1,50.7,57.3
CLU,-118.8779,34.2278,797,2025-04-28,44.9,52.4,59.9
CLU,-118.8779,34.2278,797,2025-04-29,45.0,55.3,65.6
CLU,-118.8779,34.2278,797,2025-04-30,47.4,58.6,69.7
CLU,-118.8779,34.2278,797,2025-05-01,51.7,59.8,67.9
CLU,-118.8779,34.2278,797,2025-05-02,51.9,57.2,62.5
CLU,-118.8779,34.2278,797,2025-05-03,52.3,58.4,64.6
CLU,-118.8779,34.2278,797,2025-05-04,51.3,54.8,58.4
CLU,-118.8779,34.2278,797,2025-05-05,50.8,57.8,64.7
CLU,-118.8779,34.2278,797,2025-05-06,50.8,58.1,65.4
CLU,-118.8779,34.2278,797,2025-05-07,52.9,56.1,59.3
CLU,-118.8779,34.2278,797,2025-05-08,51.1,58.5,65.9
CLU,-118.8779,34.2278,797,2025-05-09,51.6,63.8,75.9
CLU,-118.8779,34.2278,797,2025-05-10,58.4,73.8,89.1
CLU,-118.8779,34.2278,797,2025-05-11,61.8,76.8,91.8
CLU,-118.8779,34.2278,797,2025-05-12,54.3,69.5,84.6
CLU,-118.8779,34.2278,797,2025-05-13,50.3,59.4,68.6
CLU,-118.8779,34.2278,797,2025-05-14,49.4,58.1,66.8
CLU,-118.8779,34.2278,797,2025-05-15,49.3,59.9,70.5
CLU,-118.8779,34.2278,797,2025-05-16,51.5,61.3,71.0
CLU,-118.8779,34.2278,797,2025-05-17,52.6,61.0,69.3
CLU,-118.8779,34.2278,797,2025-05-18,49.5,54.8,60.2
CLU,-118.8779,34.2278,797,2025-05-19,49.3,59.5,69.8
CLU,-118.8779,34.2278,797,2025-05-20,51.4,65.7,79.9
CLU,-118.8779,34.2278,797,2025-05-21,54.9,68.0,81.1
CLU,-118.8779,34.2278,797,2025-05-22,57.0,70.6,84.2
CLU,-118.8779,34.2278,797,2025-05-23,55.1,66.4,77.8
CLU,-118.8779,34.2278,797,2025-05-24,52.8,62.1,71.4
CLU,-118.8779,34.2278,797,2025-05-25,52.0,60.6,69.2
CLU,-118.8779,34.2278,797,2025-05-26,51.3,60.0,68.6
CLU,-118.8779,34.2278,797,2025-05-27,51.7,60.8,70.0
CLU,-118.8779,34.2278,797,2025-05-28,52.6,62.5,72.4
CLU,-118.8779,34.2278,797,2025-05-29,54.1,60.9,67.6
CLU,-118.8779,34.2278,797,2025-05-30,55.8,63.2,70.6
CLU,-118.8779,34.2278,797,2025-05-31,56.2,72.2,88.2
CLU,-118.8779,34.2278,797,2025-06-01,57.1,69.8,82.5
CLU,-118.8779,34.2278,797,2025-06-02,55.8,68.1,80.4
CLU,-118.8779,34.2278,797,2025-06-03,55.6,65.3,75.0
CLU,-118.8779,34.2278,797,2025-06-04,56.9,60.5,64.1
CLU,-118.8779,34.2278,797,2025-06-05,57.6,62.8,68.1
CLU,-118.8779,34.2278,797,2025-06-06,57.6,63.0,68.4
CLU,-118.8779,34.2278,797,2025-06-07,54.7,60.9,67.1
CLU,-118.8779,34.2278,797,2025-06-08,53.7,61.4,69.1
CLU,-118.8779,34.2278,797,2025-06-09,53.7,63.0,72.2
CLU,-118.8779,34.2278,797,2025-06-10,54.7,63.0,71.4
CLU,-118.8779,34.2278,797,2025-06-11,55.3,65.0,74.6
CLU,-118.8779,34.2278,797,2025-06-12,55.3,64.2,73.2
CLU,-118.8779,34.2278,797,2025-06-13,55.8,64.8,73.8
CLU,-118.8779,34.2278,797,2025-06-14,55.2,64.0,72.9
CLU,-118.8779,34.2278,797,2025-06-15,55.7,65.9,76.2
CLU,-118.8779,34.2278,797,2025-06-16,57.5,70.6,83.8
CLU,-118.8779,34.2278,797,2025-06-17,58.3,70.4,82.4
CLU,-118.8779,34.2278,797,2025-06-18,57.8,71.9,86.0
CLU,-118.8779,34.2278,797,2025-06-19,56.6,70.1,83.7
CLU,-118.8779,34.2278,797,2025-06-20,55.1,64.6,74.2
CLU,-118.8779,34.2278,797,2025-06-21,54.5,63.4,72.3
CLU,-118.8779,34.2278,797,2025-06-22,54.4,62.8,71.3
CLU,-118.8779,34.2278,797,2025-06-23,54.1,64.6,75.2
CLU,-118.8779,34.2278,797,2025-06-24,54.1,64.1,74.0
CLU,-118.8779,34.2278,797,2025-06-25,55.2,62.9,70.6
CLU,-118.8779,34.2278,797,2025-06-26,55.0,64.7,74.5
CLU,-118.8779,34.2278,797,2025-06-27,55.9,65.3,74.7
CLU,-118.8779,34.2278,797,2025-06-28,56.8,66.6,76.4
CLU,-118.8779,34.2278,797,2025-06-29,54.2,66.4,78.7
CLU,-118.8779,34.2278,797,2025-06-30,53.1,66.9,80.6
